id_nspn,date_homework,event,ppq_01_quality_time,ppq_02_attend_school,ppq_03_affection,ppq_04_get_me,ppq_05_comforted,ppq_06_angry_listen,ppq_07_praised,ppq_08_ideas_encouraged,ppq_09_priority,ppq_10_loved,ppq_11_listened_to,ppq_12_contact,ppq_13_home_safe,ppq_14_opinions_valued,ppq_15_talked_important,ppq_16_privacy_respected,ppq_17_friends_welcomed,ppq_18_clothes,ppq_19_pocket_money,ppq_20_ask,ppq_21_achieve,ppq_22_cared_unwell,ppq_23_skills,ppq_24_advice,ppq_25_learn_school,ppq_26_progress,ppq_positive_parenti_v_16
36129,10/08/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Mostly,Mostly,Sometimes,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
36145,09/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Rarely,Mostly,Always,Always,Sometimes,.a,Sometimes,Sometimes,Sometimes,Always,Always,Sometimes,Sometimes,Rarely,Sometimes,Always,Sometimes,Rarely,Always,Always,Always,Mostly,Always,Always,Complete
36145,17/07/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Complete
36145,17/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36152,10/08/2013,Home Questionnaire Pack 1,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36152,23/07/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36152,02/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36160,09/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Always,Mostly,Mostly,Sometimes,Mostly,Always,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Sometimes,Always,Always,Sometimes,Always,Always,Always,Mostly,Always,Always,Complete
36160,16/07/2014,Home Questionnaire Pack 2,Sometimes,Sometimes,Mostly,Always,Mostly,Sometimes,Sometimes,Mostly,Always,Always,Sometimes,Always,Always,Mostly,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36160,27/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36202,03/11/2013,Home Questionnaire Pack 1,Rarely,Rarely,Rarely,Mostly,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Rarely,Rarely,Mostly,Sometimes,Complete
36210,09/03/2014,Home Questionnaire Pack 1,Rarely,Sometimes,Rarely,Always,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Always,Mostly,Sometimes,Mostly,Mostly,Complete
36228,17/08/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Rarely,Mostly,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Mostly,Always,Always,Mostly,Always,Always,Sometimes,Mostly,Always,Always,Complete
36236,16/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Mostly,Sometimes,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
36244,10/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Rarely,Mostly,Mostly,Mostly,Rarely,Mostly,Mostly,Sometimes,Complete
36244,16/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
36251,10/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Sometimes,Mostly,Sometimes,Mostly,Always,Mostly,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Complete
36251,17/07/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Rarely,Mostly,Sometimes,Rarely,Mostly,Sometimes,Sometimes,Always,Sometimes,Mostly,Always,Sometimes,Rarely,Always,Mostly,Always,Sometimes,Sometimes,Mostly,Always,Always,Always,Always,Always,Complete
36251,02/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36277,14/08/2013,Home Questionnaire Pack 1,Mostly,Rarely,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36301,16/11/2013,Home Questionnaire Pack 1,Mostly,Always,Mostly,Mostly,Mostly,Rarely,Sometimes,Mostly,Always,Always,Sometimes,Sometimes,Always,Sometimes,Mostly,Sometimes,Always,Mostly,Always,Sometimes,Mostly,Mostly,Mostly,Mostly,Always,Always,Complete
36301,24/10/2014,Home Questionnaire Pack 2,Mostly,Always,Mostly,Mostly,Mostly,Sometimes,Mostly,Sometimes,Mostly,Always,Sometimes,Mostly,Always,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Complete
36301,11/10/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36327,21/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36327,26/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
36343,12/08/2013,Home Questionnaire Pack 1,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Always,Always,Sometimes,Sometimes,Rarely,Mostly,Mostly,Rarely,Rarely,Sometimes,Always,Mostly,Sometimes,Sometimes,Sometimes,Complete
36368,16/09/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Complete
36368,11/09/2014,Home Questionnaire Pack 2,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Mostly,Mostly,Mostly,Always,Always,Sometimes,Always,Always,Always,Mostly,Always,Always,Always,Complete
36368,22/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36376,17/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,.a,Always,.a,Always,Always,Always,Always,Always,Always,Always,Complete
36376,29/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Always,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Complete
36392,19/08/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36392,26/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
36418,14/08/2013,Home Questionnaire Pack 1,Always,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Always,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
36426,16/08/2013,Home Questionnaire Pack 1,Mostly,Always,Sometimes,Always,Always,Sometimes,Mostly,Always,Rarely,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Complete
36426,17/11/2014,Home Questionnaire Pack 2,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Sometimes,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Sometimes,Sometimes,Mostly,Sometimes,Complete
36426,05/12/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36434,16/08/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Mostly,Always,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Always,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Always,Always,Sometimes,Sometimes,Always,Always,Sometimes,Sometimes,Mostly,Mostly,Complete
36434,01/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Always,Always,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Sometimes,Mostly,Mostly,Mostly,Always,Always,Rarely,Rarely,Always,Always,Rarely,Sometimes,Mostly,Mostly,Complete
36434,08/09/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36475,02/09/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Always,Always,Always,Mostly,Always,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Rarely,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Complete
36475,10/08/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Sometimes,Always,Always,Rarely,Always,Always,Always,Always,Mostly,Always,Always,Complete
36475,17/07/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36491,15/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Rarely,Always,Always,Always,Always,Always,Always,Always,Complete
36491,01/08/2014,Home Questionnaire Pack 2,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Complete
36566,30/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Sometimes,Always,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Complete
36566,01/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Rarely,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36566,18/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36699,09/09/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Complete
36699,14/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36699,24/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36798,18/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Sometimes,Mostly,Sometimes,Sometimes,Sometimes,Always,Mostly,Always,Sometimes,Always,Always,Mostly,Sometimes,Mostly,Always,Always,Always,Sometimes,Always,Always,Always,Mostly,Always,Always,Complete
36798,27/07/2014,Home Questionnaire Pack 2,Sometimes,Always,Mostly,Sometimes,Sometimes,Rarely,Mostly,Mostly,Mostly,Mostly,Sometimes,Sometimes,Always,Sometimes,Sometimes,Mostly,Always,Always,Mostly,Sometimes,Always,Always,Mostly,Sometimes,Always,Always,Complete
36798,16/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36814,16/08/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Mostly,Always,Mostly,Sometimes,Sometimes,Sometimes,Mostly,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
36814,06/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Mostly,Complete
36848,14/01/2014,Home Questionnaire Pack 1,Sometimes,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
36863,18/08/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Always,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Sometimes,Mostly,Sometimes,Always,Mostly,Rarely,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
36863,22/05/2016,Home Questionnaire Pack 2,,,,,,,,,,,,,,,,,,,,,,,,,,,Incomplete
36897,17/08/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Complete
36905,19/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Sometimes,Rarely,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Sometimes,Always,Always,Rarely,Sometimes,Always,Always,Mostly,Mostly,Always,Mostly,Complete
36905,11/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Always,Always,Rarely,Always,Always,Always,Always,Rarely,Always,Mostly,Always,Always,Sometimes,Always,Always,Rarely,Always,Always,Always,Mostly,Always,Always,Always,Complete
36921,08/09/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36921,15/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Mostly,Complete
36921,25/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
36939,03/09/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
36947,19/08/2013,Home Questionnaire Pack 1,Rarely,Always,Always,Always,Always,Always,Always,Rarely,.a,Mostly,Rarely,Rarely,Mostly,Mostly,Mostly,Rarely,Mostly,Always,Always,Sometimes,Mostly,Mostly,Mostly,Mostly,Mostly,Always,Complete
36947,01/08/2014,Home Questionnaire Pack 2,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Mostly,Always,Always,Always,Always,Complete
36962,02/03/2014,Home Questionnaire Pack 1,Rarely,Sometimes,Mostly,Rarely,Sometimes,Rarely,Always,Sometimes,Sometimes,Always,Mostly,Always,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Mostly,Rarely,Always,Mostly,Sometimes,Sometimes,Always,Mostly,Complete
36962,18/01/2016,Home Questionnaire Pack 2,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Sometimes,Always,Mostly,Always,Mostly,Sometimes,Sometimes,Rarely,Mostly,Sometimes,Rarely,Rarely,Always,Mostly,Mostly,Mostly,Always,Always,Complete
36970,21/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Mostly,Always,Sometimes,Rarely,Mostly,Sometimes,Mostly,Mostly,Mostly,Always,Always,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Always,Mostly,Always,Always,Always,Sometimes,Always,Always,Complete
36970,23/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Always,Sometimes,Sometimes,Mostly,Mostly,Mostly,Mostly,Sometimes,Always,Always,Mostly,Mostly,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
36970,22/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37002,25/08/2013,Home Questionnaire Pack 1,Mostly,Mostly,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,.a,Mostly,Always,Always,Complete
37002,01/09/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Always,Mostly,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,.a,Always,Always,Always,Always,Always,Always,Complete
37028,23/08/2013,Home Questionnaire Pack 1,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Mostly,Mostly,Mostly,Sometimes,Mostly,Always,Complete
37028,21/08/2014,Home Questionnaire Pack 2,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Mostly,Mostly,Rarely,Sometimes,Mostly,Sometimes,Sometimes,Rarely,Mostly,Always,Complete
37028,10/08/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37044,30/08/2013,Home Questionnaire Pack 1,Rarely,Mostly,Sometimes,Always,Sometimes,Mostly,Mostly,Always,Always,Mostly,Mostly,Always,Always,Sometimes,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Always,Mostly,Mostly,Mostly,Always,Always,Complete
37044,17/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Sometimes,Always,Sometimes,Sometimes,Always,Always,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Always,Always,Always,Mostly,Always,Mostly,Mostly,Sometimes,Always,Always,Complete
37044,19/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37051,22/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Mostly,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Complete
37077,01/09/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Mostly,Rarely,Sometimes,Rarely,Mostly,Mostly,Always,Always,Sometimes,Always,Always,Mostly,Sometimes,Sometimes,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Complete
37077,19/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Mostly,Sometimes,Rarely,Rarely,Mostly,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Always,Sometimes,Mostly,Sometimes,Mostly,Always,Always,Sometimes,Always,Always,Mostly,Sometimes,Always,Always,Complete
37077,21/06/2016,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37085,28/08/2013,Home Questionnaire Pack 1,Always,Always,Sometimes,Always,Mostly,Mostly,Mostly,Always,Mostly,Always,Mostly,Sometimes,Always,Rarely,Mostly,Mostly,Always,Always,Sometimes,Always,Mostly,Always,Mostly,Always,Always,Sometimes,Complete
37093,27/08/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
37101,11/09/2013,Home Questionnaire Pack 1,Mostly,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Complete
37143,27/08/2013,Home Questionnaire Pack 1,Mostly,Always,Rarely,Always,Sometimes,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Mostly,Sometimes,Always,Always,Complete
37143,01/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Rarely,Always,Mostly,Mostly,Mostly,Always,Always,Always,Always,Always,Always,Always,Sometimes,Always,Always,Always,Rarely,Always,Always,Mostly,Always,Sometimes,Always,Always,Complete
37150,30/08/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
37150,14/08/2014,Home Questionnaire Pack 2,Mostly,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Mostly,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Complete
37150,25/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37176,28/08/2013,Home Questionnaire Pack 1,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Mostly,Sometimes,Rarely,Rarely,Rarely,Rarely,Always,Rarely,Rarely,Sometimes,Always,Sometimes,Sometimes,Sometimes,Sometimes,Complete
37184,29/08/2013,Home Questionnaire Pack 1,Sometimes,Sometimes,Rarely,Always,Sometimes,Sometimes,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Mostly,Always,Sometimes,Mostly,Always,Always,Sometimes,Mostly,Always,Always,Complete
37184,25/08/2014,Home Questionnaire Pack 2,Sometimes,Mostly,Rarely,Always,Sometimes,Sometimes,Always,Mostly,Always,Always,Mostly,Always,Always,Mostly,Sometimes,Mostly,Mostly,Always,Mostly,Mostly,Always,Always,Mostly,Always,Always,Always,Complete
37184,21/08/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37192,27/08/2013,Home Questionnaire Pack 1,Sometimes,Always,Always,Always,Always,Always,Mostly,Mostly,Always,Always,Always,Always,Always,Sometimes,Always,Sometimes,Mostly,Always,Rarely,Mostly,Always,Always,Always,Always,Always,Always,Complete
37192,25/08/2014,Home Questionnaire Pack 2,Mostly,Mostly,Always,Always,Mostly,Always,Mostly,Mostly,Always,Always,Always,Mostly,Always,Always,Always,Mostly,Mostly,Always,Sometimes,Mostly,Always,Always,Mostly,Mostly,Always,Always,Complete
37192,02/09/2015,Home Questionnaire Pack 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
37200,02/09/2013,Home Questionnaire Pack 1,Sometimes,Mostly,Sometimes,Mostly,Sometimes,Sometimes,Mostly,Mostly,Sometimes,Sometimes,Always,Always,Always,Sometimes,Always,Always,Always,Always,Mostly,Sometimes,Always,Always,Always,Always,Always,Always,Complete
